date,fear_greed_index,z_score_grade,category
2012-04-26,16.27906976744186,6.8604651162790695,중립
2012-04-27,-7.6923076923076925,5.961538461538462,중립
2012-04-28,7.6923076923076925,6.538461538461538,중립
2012-04-29,-29.03225806451613,4.82258064516129,공포
2012-04-30,-53.191489361702125,3.0106382978723407,공포
2012-05-01,-29.03225806451613,4.82258064516129,공포
2012-05-02,-30.612244897959183,4.704081632653061,공포
2012-05-03,-61.904761904761905,2.380952380952381,극도의 공포
2012-05-04,-35.714285714285715,4.321428571428571,공포
2012-05-05,-35.294117647058826,4.352941176470588,공포
2012-05-07,-60.78431372549019,2.450980392156863,극도의 공포
2012-05-09,-45.94594594594595,3.5540540540540535,공포
2012-05-10,-42.857142857142854,3.7857142857142856,공포
2012-05-12,-25.0,5.125,공포
2012-05-13,0.0,6.25,중립
2012-05-14,-77.77777777777779,1.3888888888888884,극도의 공포
2012-05-15,-44.0,3.7,공포
2012-05-17,-36.17021276595745,4.287234042553191,공포
2012-05-18,-25.0,5.125,공포
2012-05-19,12.5,6.71875,중립
2012-05-20,-15.789473684210526,5.657894736842105,중립
2012-05-21,-39.39393939393939,4.045454545454546,공포
2012-05-22,-27.77777777777778,4.916666666666666,공포
2012-05-23,-17.647058823529413,5.588235294117647,중립
2012-05-25,-61.904761904761905,2.380952380952381,극도의 공포
2012-05-26,0.0,6.25,중립
2012-05-27,-27.27272727272727,4.954545454545455,공포
2012-05-28,-35.0,4.375,공포
2012-05-29,-10.526315789473683,5.855263157894737,중립
2012-05-30,-8.571428571428571,5.928571428571429,중립
2012-05-31,-9.090909090909092,5.909090909090909,중립
2012-06-01,-57.14285714285714,2.7142857142857144,공포
2012-06-02,-26.31578947368421,5.026315789473685,공포
2012-06-03,-21.428571428571427,5.392857142857142,공포
2012-06-04,-51.11111111111111,3.166666666666667,공포
2012-06-05,-58.139534883720934,2.63953488372093,공포
2012-06-06,-64.70588235294117,2.2058823529411766,극도의 공포
2012-06-07,23.809523809523807,7.285714285714286,탐욕
2012-06-08,-31.03448275862069,4.672413793103448,공포
2012-06-09,26.666666666666668,7.5,탐욕
2012-06-10,-52.38095238095239,3.071428571428571,공포
2012-06-11,-11.11111111111111,5.833333333333333,중립
2012-06-12,-24.137931034482758,5.189655172413793,공포
2012-06-13,-8.108108108108109,5.945945945945946,중립
2012-06-14,-65.51724137931035,2.155172413793103,극도의 공포
2012-06-15,-56.75675675675676,2.743243243243243,공포
2012-06-16,25.0,7.375,탐욕
2012-06-17,4.761904761904762,6.428571428571429,중립
2012-06-18,-7.142857142857142,5.982142857142857,중립
2012-06-19,-33.33333333333333,4.5,공포
2012-06-20,-37.93103448275862,4.155172413793103,공포
2012-06-21,-8.695652173913043,5.923913043478261,중립
2012-06-22,-30.76923076923077,4.692307692307692,공포
2012-06-23,-39.130434782608695,4.065217391304348,공포
2012-06-24,-19.047619047619047,5.535714285714286,중립
2012-06-26,-52.38095238095239,3.071428571428571,공포
2012-06-27,-33.33333333333333,4.5,공포
2012-06-28,-23.52941176470588,5.235294117647058,공포
2012-06-29,8.108108108108109,6.554054054054054,중립
2012-06-30,21.21212121212121,7.090909090909091,탐욕
2012-07-01,6.666666666666667,6.5,중립
2012-07-02,-14.285714285714285,5.714285714285714,중립
2012-07-03,-35.714285714285715,4.321428571428571,공포
2012-07-04,0.0,6.25,중립
2012-07-05,-54.54545454545454,2.9090909090909096,공포
2012-07-06,-50.0,3.25,공포
2012-07-07,6.666666666666667,6.5,중립
2012-07-08,-37.5,4.1875,공포
2012-07-09,0.0,6.25,중립
2012-07-10,-7.6923076923076925,5.961538461538462,중립
2012-07-11,-87.75510204081633,0.7653061224489797,극도의 공포
2012-07-12,-31.03448275862069,4.672413793103448,공포
2012-07-13,-63.63636363636363,2.272727272727273,극도의 공포
2012-07-14,-14.285714285714285,5.714285714285714,중립
2012-07-15,-66.66666666666666,2.083333333333334,극도의 공포
2012-07-16,-76.0,1.5,극도의 공포
2012-07-17,-47.61904761904761,3.428571428571429,공포
2012-07-18,-58.490566037735846,2.6132075471698117,공포
2012-07-19,-51.21951219512195,3.158536585365854,공포
2012-07-20,-51.11111111111111,3.166666666666667,공포
2012-07-21,-42.10526315789473,3.8421052631578947,공포
2012-07-22,-29.03225806451613,4.82258064516129,공포
2012-07-23,-69.56521739130434,1.9021739130434785,극도의 공포
2012-07-24,-27.27272727272727,4.954545454545455,공포
2012-07-25,-18.75,5.546875,중립
2012-07-26,-38.775510204081634,4.091836734693877,공포
2012-07-27,-37.77777777777778,4.166666666666666,공포
2012-07-28,-14.285714285714285,5.714285714285714,중립
2012-07-29,-39.39393939393939,4.045454545454546,공포
2012-07-30,-48.837209302325576,3.337209302325582,공포
2012-07-31,-22.22222222222222,5.333333333333334,공포
2012-08-01,5.263157894736842,6.447368421052632,중립
2012-08-02,-51.515151515151516,3.1363636363636362,공포
2012-08-03,-37.93103448275862,4.155172413793103,공포
2012-08-04,11.76470588235294,6.6911764705882355,중립
2012-08-05,-31.25,4.65625,공포
2012-08-06,-61.53846153846154,2.4038461538461537,극도의 공포
2012-08-07,-16.129032258064516,5.645161290322581,중립
2012-08-08,3.4482758620689653,6.379310344827586,중립
2012-08-09,-42.857142857142854,3.7857142857142856,공포
2012-08-10,-40.0,4.0,공포
2012-08-11,-21.428571428571427,5.392857142857142,공포
2012-08-12,-16.666666666666664,5.625,중립
2012-08-13,2.857142857142857,6.357142857142857,중립
2012-08-14,-22.22222222222222,5.333333333333334,공포
2012-08-15,-39.53488372093023,4.034883720930233,공포
2012-08-16,-73.33333333333333,1.666666666666667,극도의 공포
2012-08-17,-74.35897435897436,1.6025641025641022,극도의 공포
2012-08-18,4.761904761904762,6.428571428571429,중립
2012-08-19,-44.44444444444444,3.666666666666667,공포
2012-08-20,-50.0,3.25,공포
2012-08-21,-33.33333333333333,4.5,공포
2012-08-22,-51.724137931034484,3.1206896551724137,공포
2012-08-23,-35.714285714285715,4.321428571428571,공포
2012-08-24,-48.148148148148145,3.3888888888888893,공포
2012-08-25,-58.97435897435898,2.5769230769230766,공포
2012-08-26,-35.0,4.375,공포
2012-08-27,-8.771929824561402,5.921052631578948,중립
2012-08-28,4.761904761904762,6.428571428571429,중립
2012-08-29,-42.22222222222222,3.833333333333333,공포
2012-08-30,-41.66666666666667,3.8749999999999996,공포
2012-08-31,-35.483870967741936,4.338709677419355,공포
2012-09-01,-55.55555555555556,2.833333333333333,공포
2012-09-02,-27.77777777777778,4.916666666666666,공포
2012-09-03,-40.0,4.0,공포
2012-09-04,-20.0,5.5,공포
2012-09-05,-15.151515151515152,5.681818181818182,중립
2012-09-06,15.151515151515152,6.818181818181818,중립
2012-09-07,-23.809523809523807,5.2142857142857135,공포
2012-09-08,5.88235294117647,6.470588235294118,중립
2012-09-09,-35.483870967741936,4.338709677419355,공포
2012-09-10,-36.36363636363637,4.2727272727272725,공포
2012-09-11,-21.428571428571427,5.392857142857142,공포
2012-09-12,-30.0,4.75,공포
2012-09-13,-33.33333333333333,4.5,공포
2012-09-14,20.0,7.0,탐욕
2012-09-15,-30.76923076923077,4.692307692307692,공포
2012-09-16,-4.0,6.1,중립
2012-09-17,-40.54054054054054,3.9594594594594597,공포
2012-09-18,-18.91891891891892,5.54054054054054,중립
2012-09-19,-81.81818181818183,1.1363636363636358,극도의 공포
2012-09-20,-31.03448275862069,4.672413793103448,공포
2012-09-21,-20.0,5.5,공포
2012-09-22,35.714285714285715,8.178571428571429,탐욕
2012-09-23,-13.043478260869565,5.760869565217392,중립
2012-09-24,-5.263157894736842,6.052631578947368,중립
2012-09-25,-17.647058823529413,5.588235294117647,중립
2012-09-26,-66.10169491525424,2.11864406779661,극도의 공포
2012-09-27,-61.53846153846154,2.4038461538461537,극도의 공포
2012-09-28,-71.42857142857143,1.7857142857142856,극도의 공포
2012-09-29,-25.0,5.125,공포
2012-09-30,10.0,6.625,중립
2012-10-01,-47.61904761904761,3.428571428571429,공포
2012-10-02,-72.0,1.75,극도의 공포
2012-10-03,-9.67741935483871,5.887096774193548,중립
2012-10-04,-35.294117647058826,4.352941176470588,공포
2012-10-05,-47.05882352941176,3.4705882352941178,공포
2012-10-06,-3.7037037037037033,6.111111111111111,중립
2012-10-07,-48.837209302325576,3.337209302325582,공포
2012-10-08,-48.57142857142857,3.357142857142857,공포
2012-10-09,-44.827586206896555,3.637931034482758,공포
2012-10-10,-73.33333333333333,1.666666666666667,극도의 공포
2012-10-11,-77.14285714285715,1.428571428571428,극도의 공포
2012-10-12,-31.03448275862069,4.672413793103448,공포
2012-10-13,-22.22222222222222,5.333333333333334,공포
2012-10-14,-54.54545454545454,2.9090909090909096,공포
2012-10-15,21.21212121212121,7.090909090909091,탐욕
2012-10-16,-20.0,5.5,공포
2012-10-17,-31.03448275862069,4.672413793103448,공포
2012-10-18,-50.0,3.25,공포
2012-10-19,-60.0,2.5,극도의 공포
2012-10-20,14.285714285714285,6.785714285714286,중립
2012-10-21,-23.809523809523807,5.2142857142857135,공포
2012-10-22,-12.5,5.78125,중립
2012-10-23,-34.883720930232556,4.383720930232558,공포
2012-10-24,-40.54054054054054,3.9594594594594597,공포
2012-10-25,11.11111111111111,6.666666666666666,중립
2012-10-26,-54.54545454545454,2.9090909090909096,공포
2012-10-27,-37.5,4.1875,공포
2012-10-28,-25.925925925925924,5.055555555555555,공포
2012-10-29,-20.0,5.5,공포
2012-10-30,-3.4482758620689653,6.120689655172414,중립
2012-10-31,-63.63636363636363,2.272727272727273,극도의 공포
2012-11-01,40.0,8.5,탐욕
2012-11-02,-16.666666666666664,5.625,중립
2012-11-03,33.33333333333333,8.0,탐욕
2012-11-04,-31.03448275862069,4.672413793103448,공포
2012-11-05,-37.5,4.1875,공포
2012-11-06,-100.0,0.0,극도의 공포
2012-11-07,-18.51851851851852,5.555555555555555,중립
2012-11-08,-72.09302325581395,1.7441860465116283,극도의 공포
2012-11-09,-51.85185185185185,3.1111111111111116,공포
2012-11-10,6.25,6.484375,중립
2012-11-11,-15.151515151515152,5.681818181818182,중립
2012-11-12,-10.0,5.875,중립
2012-11-13,12.5,6.71875,중립
2012-11-14,-62.16216216216216,2.364864864864865,극도의 공포
2012-11-15,-84.0,1.0,극도의 공포
2012-11-16,-51.21951219512195,3.158536585365854,공포
2012-11-17,-53.84615384615385,2.9615384615384617,공포
2012-11-18,-25.925925925925924,5.055555555555555,공포
2012-11-19,0.0,6.25,중립
2012-11-20,-31.25,4.65625,공포
2012-11-21,-61.53846153846154,2.4038461538461537,극도의 공포
2012-11-22,-30.434782608695656,4.717391304347826,공포
2012-11-23,9.090909090909092,6.590909090909091,중립
2012-11-24,66.66666666666666,10.416666666666666,극도의 탐욕
2012-11-25,-22.22222222222222,5.333333333333334,공포
2012-11-26,-35.13513513513514,4.364864864864865,공포
2012-11-27,-4.0,6.1,중립
2012-11-28,-64.70588235294117,2.2058823529411766,극도의 공포
2012-11-29,-48.57142857142857,3.357142857142857,공포
2012-11-30,-53.84615384615385,2.9615384615384617,공포
2012-12-01,71.42857142857143,10.714285714285715,극도의 탐욕
2012-12-02,9.090909090909092,6.590909090909091,중립
2012-12-03,-48.57142857142857,3.357142857142857,공포
2012-12-04,-17.24137931034483,5.6034482758620685,중립
2012-12-05,-43.47826086956522,3.7391304347826084,공포
2012-12-06,-50.0,3.25,공포
2012-12-07,-55.55555555555556,2.833333333333333,공포
2012-12-08,-8.333333333333332,5.9375,중립
2012-12-09,4.761904761904762,6.428571428571429,중립
2012-12-10,-25.0,5.125,공포
2012-12-11,-60.0,2.5,극도의 공포
2012-12-12,-16.666666666666664,5.625,중립
2012-12-13,12.0,6.7,중립
2012-12-14,-47.368421052631575,3.447368421052632,공포
2012-12-15,-9.090909090909092,5.909090909090909,중립
2012-12-16,6.25,6.484375,중립
2012-12-17,-31.03448275862069,4.672413793103448,공포
2012-12-18,-74.46808510638297,1.5957446808510642,극도의 공포
2012-12-19,0.0,6.25,중립
2012-12-20,-37.5,4.1875,공포
2012-12-21,-26.666666666666668,5.0,공포
2012-12-22,-21.428571428571427,5.392857142857142,공포
2012-12-23,-20.0,5.5,공포
2012-12-24,-26.82926829268293,4.987804878048781,공포
2012-12-25,15.384615384615385,6.826923076923077,중립
2012-12-26,-27.77777777777778,4.916666666666666,공포
2012-12-27,-26.31578947368421,5.026315789473685,공포
2012-12-28,31.03448275862069,7.827586206896552,탐욕
2012-12-29,-12.0,5.8,중립
2012-12-30,-13.043478260869565,5.760869565217392,중립
2012-12-31,-30.76923076923077,4.692307692307692,공포
2013-01-01,33.33333333333333,8.0,탐욕
2013-01-02,-15.789473684210526,5.657894736842105,중립
2013-01-03,-50.0,3.25,공포
2013-01-04,-15.384615384615385,5.673076923076923,중립
2013-01-05,12.0,6.7,중립
2013-01-06,16.666666666666664,6.875,중립
2013-01-07,-21.951219512195124,5.353658536585366,공포
2013-01-08,25.581395348837212,7.4186046511627906,탐욕
2013-01-09,-53.84615384615385,2.9615384615384617,공포
2013-01-10,-75.0,1.5625,극도의 공포
2013-01-11,-61.53846153846154,2.4038461538461537,극도의 공포
2013-01-12,18.181818181818183,6.931818181818182,중립
2013-01-13,-27.27272727272727,4.954545454545455,공포
2013-01-14,-47.368421052631575,3.447368421052632,공포
2013-01-15,13.333333333333334,6.75,중립
2013-01-16,-16.129032258064516,5.645161290322581,중립
2013-01-17,-27.27272727272727,4.954545454545455,공포
2013-01-18,-33.33333333333333,4.5,공포
2013-01-19,-33.33333333333333,4.5,공포
2013-01-20,21.428571428571427,7.107142857142857,탐욕
2013-01-21,-15.789473684210526,5.657894736842105,중립
2013-01-22,-15.789473684210526,5.657894736842105,중립
2013-01-23,-71.42857142857143,1.7857142857142856,극도의 공포
2013-01-24,-23.809523809523807,5.2142857142857135,공포
2013-01-25,-13.636363636363635,5.738636363636363,중립
2013-01-26,-33.33333333333333,4.5,공포
2013-01-28,-36.17021276595745,4.287234042553191,공포
2013-01-29,-17.24137931034483,5.6034482758620685,중립
2013-01-30,2.0408163265306123,6.326530612244898,중립
2013-01-31,-69.23076923076923,1.9230769230769234,극도의 공포
2013-02-01,-36.58536585365854,4.2560975609756095,공포
2013-02-02,-52.38095238095239,3.071428571428571,공포
2013-02-03,-68.42105263157895,1.973684210526316,극도의 공포
2013-02-04,-28.57142857142857,4.857142857142858,공포
2013-02-05,-4.3478260869565215,6.086956521739131,중립
2013-02-06,-45.45454545454545,3.590909090909091,공포
2013-02-07,-63.63636363636363,2.272727272727273,극도의 공포
2013-02-08,-51.61290322580645,3.1290322580645165,공포
2013-02-09,-33.33333333333333,4.5,공포
2013-02-10,-28.000000000000004,4.8999999999999995,공포
2013-02-11,-43.58974358974359,3.730769230769231,공포
2013-02-12,-50.0,3.25,공포
2013-02-13,-17.24137931034483,5.6034482758620685,중립
2013-02-14,-30.23255813953488,4.732558139534884,공포
2013-02-15,-78.94736842105263,1.3157894736842106,극도의 공포
2013-02-16,-12.5,5.78125,중립
2013-02-17,-57.14285714285714,2.7142857142857144,공포
2013-02-18,-33.33333333333333,4.5,공포
2013-02-19,-23.809523809523807,5.2142857142857135,공포
2013-02-20,-35.483870967741936,4.338709677419355,공포
2013-02-21,-58.82352941176471,2.5882352941176467,공포
2013-02-22,-61.904761904761905,2.380952380952381,극도의 공포
2013-02-23,-25.0,5.125,공포
2013-02-24,-25.71428571428571,5.071428571428571,공포
2013-02-25,-33.33333333333333,4.5,공포
2013-02-26,-16.666666666666664,5.625,중립
2013-02-27,-35.714285714285715,4.321428571428571,공포
2013-02-28,-35.13513513513514,4.364864864864865,공포
2013-03-01,-6.25,6.015625,중립
2013-03-02,37.5,8.3125,탐욕
2013-03-03,-28.57142857142857,4.857142857142858,공포
2013-03-04,-43.75,3.71875,공포
2013-03-05,-41.17647058823529,3.9117647058823533,공포
2013-03-06,-14.285714285714285,5.714285714285714,중립
2013-03-07,-51.35135135135135,3.148648648648649,공포
2013-03-08,3.4482758620689653,6.379310344827586,중립
2013-03-09,-28.57142857142857,4.857142857142858,공포
2013-03-10,16.666666666666664,6.875,중립
2013-03-11,-29.03225806451613,4.82258064516129,공포
2013-03-12,-46.666666666666664,3.5,공포
2013-03-13,25.71428571428571,7.428571428571429,탐욕
2013-03-14,-35.0,4.375,공포
2013-03-15,-12.5,5.78125,중립
2013-03-16,4.0,6.4,중립
2013-03-17,-26.31578947368421,5.026315789473685,공포
2013-03-18,-18.181818181818183,5.568181818181818,중립
2013-03-19,-45.45454545454545,3.590909090909091,공포
2013-03-20,-70.0,1.875,극도의 공포
2013-03-21,-48.57142857142857,3.357142857142857,공포
2013-03-22,-39.130434782608695,4.065217391304348,공포
2013-03-23,-44.44444444444444,3.666666666666667,공포
2013-03-24,12.0,6.7,중립
2013-03-25,-13.333333333333334,5.75,중립
2013-03-26,-25.0,5.125,공포
2013-03-27,-58.139534883720934,2.63953488372093,공포
2013-03-28,-39.39393939393939,4.045454545454546,공포
2013-03-29,-73.91304347826086,1.6304347826086962,극도의 공포
2013-03-30,0.0,6.25,중립
2013-03-31,-11.11111111111111,5.833333333333333,중립
2013-04-01,-10.0,5.875,중립
2013-04-02,-37.142857142857146,4.2142857142857135,공포
2013-04-03,-50.0,3.25,공포
2013-04-04,-44.0,3.7,공포
2013-04-05,-41.935483870967744,3.854838709677419,공포
2013-04-06,33.33333333333333,8.0,탐욕
2013-04-07,0.0,6.25,중립
2013-04-08,-65.51724137931035,2.155172413793103,극도의 공포
2013-04-09,-62.5,2.34375,극도의 공포
2013-04-10,-30.0,4.75,공포
2013-04-11,-44.827586206896555,3.637931034482758,공포
2013-04-12,-45.0,3.625,공포
2013-04-13,-47.82608695652174,3.413043478260869,공포
2013-04-14,-61.53846153846154,2.4038461538461537,극도의 공포
2013-04-15,-8.571428571428571,5.928571428571429,중립
2013-04-16,-10.0,5.875,중립
2013-04-17,-42.857142857142854,3.7857142857142856,공포
2013-04-18,-59.183673469387756,2.561224489795918,공포
2013-04-19,-11.76470588235294,5.8088235294117645,중립
2013-04-20,12.5,6.71875,중립
2013-04-21,-8.333333333333332,5.9375,중립
2013-04-22,-73.91304347826086,1.6304347826086962,극도의 공포
2013-04-23,-31.25,4.65625,공포
2013-04-24,-60.0,2.5,극도의 공포
2013-04-25,-38.88888888888889,4.083333333333333,공포
2013-04-26,-60.0,2.5,극도의 공포
2013-04-27,-28.57142857142857,4.857142857142858,공포
2013-04-28,-12.5,5.78125,중립
2013-04-29,-33.33333333333333,4.5,공포
2013-04-30,-57.14285714285714,2.7142857142857144,공포
2013-05-01,-44.44444444444444,3.666666666666667,공포
2013-05-02,-58.139534883720934,2.63953488372093,공포
2013-05-03,-73.91304347826086,1.6304347826086962,극도의 공포
2013-05-04,-7.6923076923076925,5.961538461538462,중립
2013-05-05,-29.72972972972973,4.77027027027027,공포
2013-05-06,-45.45454545454545,3.590909090909091,공포
2013-05-07,-23.404255319148938,5.24468085106383,공포
2013-05-08,-15.0,5.6875,중립
2013-05-09,-50.0,3.25,공포
2013-05-10,-75.60975609756098,1.524390243902439,극도의 공포
2013-05-11,-28.57142857142857,4.857142857142858,공포
2013-05-12,-11.11111111111111,5.833333333333333,중립
2013-05-13,-46.666666666666664,3.5,공포
2013-05-14,-76.47058823529412,1.4705882352941178,극도의 공포
2013-05-15,-36.0,4.3,공포
2013-05-16,-41.935483870967744,3.854838709677419,공포
2013-05-17,-18.51851851851852,5.555555555555555,중립
2013-05-18,16.666666666666664,6.875,중립
2013-05-19,-30.23255813953488,4.732558139534884,공포
2013-05-20,-41.17647058823529,3.9117647058823533,공포
2013-05-21,-40.54054054054054,3.9594594594594597,공포
2013-05-22,-33.33333333333333,4.5,공포
2013-05-23,-64.70588235294117,2.2058823529411766,극도의 공포
2013-05-24,-68.75,1.953125,극도의 공포
2013-05-25,-47.368421052631575,3.447368421052632,공포
2013-05-26,-33.33333333333333,4.5,공포
2013-05-27,-56.09756097560976,2.792682926829268,공포
2013-05-28,-25.0,5.125,공포
2013-05-29,-50.0,3.25,공포
2013-05-30,-75.0,1.5625,극도의 공포
2013-05-31,-68.75,1.953125,극도의 공포
2013-06-01,-68.42105263157895,1.973684210526316,극도의 공포
2013-06-02,-14.285714285714285,5.714285714285714,중립
2013-06-03,-65.51724137931035,2.155172413793103,극도의 공포
2013-06-04,-65.51724137931035,2.155172413793103,극도의 공포
2013-06-05,-42.857142857142854,3.7857142857142856,공포
2013-06-06,-61.53846153846154,2.4038461538461537,극도의 공포
2013-06-07,-70.0,1.875,극도의 공포
2013-06-08,-57.14285714285714,2.7142857142857144,공포
2013-06-09,7.317073170731707,6.524390243902439,중립
2013-06-10,-7.317073170731707,5.975609756097561,중립
2013-06-11,-17.24137931034483,5.6034482758620685,중립
2013-06-12,-17.94871794871795,5.576923076923077,중립
2013-06-13,-81.81818181818183,1.1363636363636358,극도의 공포
2013-06-14,-27.77777777777778,4.916666666666666,공포
2013-06-15,-84.0,1.0,극도의 공포
2013-06-16,-17.94871794871795,5.576923076923077,중립
2013-06-17,-69.23076923076923,1.9230769230769234,극도의 공포
2013-06-18,-9.090909090909092,5.909090909090909,중립
2013-06-19,-55.55555555555556,2.833333333333333,공포
2013-06-21,-51.724137931034484,3.1206896551724137,공포
2013-06-22,-62.96296296296296,2.314814814814815,극도의 공포
2013-06-23,-21.428571428571427,5.392857142857142,공포
2013-06-24,-46.666666666666664,3.5,공포
2013-06-25,-26.31578947368421,5.026315789473685,공포
2013-06-27,0.0,6.25,중립
2013-06-28,45.45454545454545,8.909090909090908,탐욕
2013-06-29,-20.0,5.5,공포
2013-06-30,4.0,6.4,중립
2013-07-01,-50.0,3.25,공포
2013-07-02,-37.142857142857146,4.2142857142857135,공포
2013-07-03,-42.10526315789473,3.8421052631578947,공포
2013-07-04,-20.0,5.5,공포
2013-07-05,-26.31578947368421,5.026315789473685,공포
2013-07-06,-20.0,5.5,공포
2013-07-07,-56.09756097560976,2.792682926829268,공포
2013-07-08,-68.0,2.0,극도의 공포
2013-07-09,-31.57894736842105,4.631578947368421,공포
2013-07-10,-78.37837837837837,1.3513513513513518,극도의 공포
2013-07-11,-55.55555555555556,2.833333333333333,공포
2013-07-12,-20.0,5.5,공포
2013-07-13,-45.45454545454545,3.590909090909091,공포
2013-07-14,-58.97435897435898,2.5769230769230766,공포
2013-07-15,-25.71428571428571,5.071428571428571,공포
2013-07-16,-13.636363636363635,5.738636363636363,중립
2013-07-17,-52.63157894736842,3.0526315789473686,공포
2013-07-18,-17.24137931034483,5.6034482758620685,중립
2013-07-19,-48.57142857142857,3.357142857142857,공포
2013-07-20,-57.14285714285714,2.7142857142857144,공포
2013-07-21,-43.75,3.71875,공포
2013-07-22,-60.0,2.5,극도의 공포
2013-07-23,17.24137931034483,6.896551724137931,중립
2013-07-24,-14.285714285714285,5.714285714285714,중립
2013-07-25,5.88235294117647,6.470588235294118,중립
2013-07-26,-31.70731707317073,4.621951219512195,공포
2013-07-27,-75.0,1.5625,극도의 공포
2013-07-28,-43.75,3.71875,공포
2013-07-29,-72.09302325581395,1.7441860465116283,극도의 공포
2013-07-30,-57.14285714285714,2.7142857142857144,공포
2013-07-31,5.555555555555555,6.458333333333333,중립
2013-08-01,-37.5,4.1875,공포
2013-08-02,-35.13513513513514,4.364864864864865,공포
2013-08-03,-45.45454545454545,3.590909090909091,공포
2013-08-04,-28.57142857142857,4.857142857142858,공포
2013-08-05,-39.39393939393939,4.045454545454546,공포
2013-08-06,-38.983050847457626,4.076271186440678,공포
2013-08-07,-56.09756097560976,2.792682926829268,공포
2013-08-08,-20.0,5.5,공포
2013-08-09,-23.809523809523807,5.2142857142857135,공포
2013-08-10,-65.51724137931035,2.155172413793103,극도의 공포
2013-08-11,-18.51851851851852,5.555555555555555,중립
2013-08-12,-33.33333333333333,4.5,공포
2013-08-13,-30.434782608695656,4.717391304347826,공포
2013-08-14,-62.5,2.34375,극도의 공포
2013-08-15,-17.647058823529413,5.588235294117647,중립
2013-08-16,-47.82608695652174,3.413043478260869,공포
2013-08-17,-45.45454545454545,3.590909090909091,공포
2013-08-18,-27.27272727272727,4.954545454545455,공포
2013-08-19,-83.33333333333334,1.041666666666666,극도의 공포
2013-08-20,-16.129032258064516,5.645161290322581,중립
2013-08-21,-48.57142857142857,3.357142857142857,공포
2013-08-22,-46.15384615384615,3.5384615384615383,공포
2013-08-23,-3.4482758620689653,6.120689655172414,중립
2013-08-24,-66.66666666666666,2.083333333333334,극도의 공포
2013-08-25,-21.951219512195124,5.353658536585366,공포
2013-08-26,-41.935483870967744,3.854838709677419,공포
2013-08-27,-7.6923076923076925,5.961538461538462,중립
2013-08-28,-44.827586206896555,3.637931034482758,공포
2013-08-29,-48.57142857142857,3.357142857142857,공포
2013-08-30,-16.129032258064516,5.645161290322581,중립
2013-08-31,-53.84615384615385,2.9615384615384617,공포
2013-09-01,-23.809523809523807,5.2142857142857135,공포
2013-09-02,-56.75675675675676,2.743243243243243,공포
2013-09-03,-79.3103448275862,1.293103448275862,극도의 공포
2013-09-04,-47.61904761904761,3.428571428571429,공포
2013-09-05,-2.7027027027027026,6.148648648648649,중립
2013-09-06,-38.46153846153847,4.115384615384615,공포
2013-09-07,7.6923076923076925,6.538461538461538,중립
2013-09-08,-8.333333333333332,5.9375,중립
2013-09-09,11.11111111111111,6.666666666666666,중립
2013-09-10,-6.666666666666667,6.0,중립
2013-09-11,-40.54054054054054,3.9594594594594597,공포
2013-09-12,-48.148148148148145,3.3888888888888893,공포
2013-09-13,5.88235294117647,6.470588235294118,중립
2013-09-14,37.5,8.3125,탐욕
2013-09-15,11.11111111111111,6.666666666666666,중립
2013-09-16,-52.94117647058824,3.0294117647058822,공포
2013-09-17,-14.285714285714285,5.714285714285714,중립
2013-09-18,-5.88235294117647,6.029411764705882,중립
2013-09-19,-57.89473684210527,2.657894736842105,공포
2013-09-20,11.11111111111111,6.666666666666666,중립
2013-09-21,0.0,6.25,중립
2013-09-22,-40.74074074074074,3.9444444444444446,공포
2013-09-23,-37.93103448275862,4.155172413793103,공포
2013-09-24,-39.130434782608695,4.065217391304348,공포
2013-09-25,-79.66101694915254,1.2711864406779663,극도의 공포
2013-09-26,-33.33333333333333,4.5,공포
2013-09-27,-71.42857142857143,1.7857142857142856,극도의 공포
2013-09-28,-23.809523809523807,5.2142857142857135,공포
2013-09-29,-48.38709677419355,3.3709677419354835,공포
2013-09-30,-35.294117647058826,4.352941176470588,공포
2013-10-01,-64.70588235294117,2.2058823529411766,극도의 공포
2013-10-02,-70.0,1.875,극도의 공포
2013-10-03,-50.0,3.25,공포
2013-10-04,-52.38095238095239,3.071428571428571,공포
2013-10-05,-37.93103448275862,4.155172413793103,공포
2013-10-06,-45.94594594594595,3.5540540540540535,공포
2013-10-07,-72.09302325581395,1.7441860465116283,극도의 공포
2013-10-08,-61.53846153846154,2.4038461538461537,극도의 공포
2013-10-09,-64.28571428571429,2.2321428571428568,극도의 공포
2013-10-10,-56.25,2.78125,공포
2013-10-11,-56.25,2.78125,공포
2013-10-12,-13.043478260869565,5.760869565217392,중립
2013-10-13,0.0,6.25,중립
2013-10-14,-54.83870967741935,2.8870967741935485,공포
2013-10-15,-80.48780487804879,1.2195121951219505,극도의 공포
2013-10-16,-40.54054054054054,3.9594594594594597,공포
2013-10-17,-58.139534883720934,2.63953488372093,공포
2013-10-18,-37.77777777777778,4.166666666666666,공포
2013-10-19,-81.25,1.171875,극도의 공포
2013-10-20,-27.77777777777778,4.916666666666666,공포
2013-10-21,-50.0,3.25,공포
2013-10-22,-52.94117647058824,3.0294117647058822,공포
2013-10-23,-51.724137931034484,3.1206896551724137,공포
2013-10-24,-2.857142857142857,6.142857142857142,중립
2013-10-25,-6.25,6.015625,중립
2013-10-26,-50.0,3.25,공포
2013-10-27,-38.88888888888889,4.083333333333333,공포
